message,timestamp,id,n_replies,n_likes,media_id,in_reply_to,from.id,from.username,from.is_verified,from.url,from.profile_pic,urls,n_urls
"She has gentle, compassionate, soft, educated eyes that mock the eyes of liars. Behind her fragile, child-like expression is nestled the power of her convictions. Although passionately hazed over in greenish blue like the sea, her vastness of emotions are displayed with beautiful clarity through tumultuous eyes of fire, smoldered by steamy, swirling, crashing waves of emotion that can also calm ones tortured soul by looking upon her. She is a volcano and still life in one. As feminine and heavy as the deepest ocean yet as powerful and burning as a violent sun. She is a flower quietly changing every moment with light that’s never hard to notice. And the realization dawns over us that tenderly she loves us and has never done us wrong. She is forgiven, loved and remembered for her kind, good nature. A mother’s nature... patiently waiting for her son. https://youtu.be/6GpxbsAYSzY.",2020-12-11 11:03:42,1.7912184010534372e+16,0.0,0.0,2.461511686421316e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,['https://youtu.be/6GpxbsAYSzY'],1
@mareeoo10 https://images.app.goo.gl/iWXssPz56qnNWbiz5  real!!!!,2020-12-12 19:52:49,1.7863245038211936e+16,,17.0,2.462245325446622e+18,1.7897106388683444e+16,510086034.0,boti.borsandi,,https://www.instagram.com/boti.borsandi,,['https://images.app.goo.gl/iWXssPz56qnNWbiz5'],1
https://www.instagram.com/p/CIFo0qKhalp/?igshid=6cua8oc3ho50,2020-12-01 12:01:22,1.785441965634906e+16,0.0,0.0,2.45337776561237e+18,,3529358275.0,mougnal_creations,False,https://www.instagram.com/mougnal_creations,,['https://www.instagram.com/p/CIFo0qKhalp/?igshid=6cua8oc3ho50'],1
https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTE0NzUwMTU0MTYwMTgy?igshid=dtygrlhikyuw,2020-12-08 15:41:54,1.7891588761738234e+16,0.0,0.0,2.4582318127599e+18,,30309980414.0,sonu__kanyal,False,https://www.instagram.com/sonu__kanyal,,['https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTE0NzUwMTU0MTYwMTgy?igshid=dtygrlhikyuw'],1
https://vm.tiktok.com/ZSsbeEeW/,2020-12-08 06:46:55,1.7874374783060084e+16,0.0,0.0,2.458193820469052e+18,,40911882215.0,ghulamabbas3296,False,https://www.instagram.com/ghulamabbas3296,,['https://vm.tiktok.com/ZSsbeEeW/'],1
https://youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ 🤥🤮,2020-12-09 04:58:32,1.8135352636190896e+16,0.0,0.0,2.458762569147833e+18,,4290839190.0,abbey_mjane,False,https://www.instagram.com/abbey_mjane,,['https://youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ'],1
http://onlyfans.com/hailstorm2020,2020-12-10 23:03:27,1.7886541999847232e+16,0.0,0.0,2.460053862449169e+18,,44782483932.0,xohailstormxo,False,https://www.instagram.com/xohailstormxo,,['http://onlyfans.com/hailstorm2020'],1
@ereed303 https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true,2020-12-01 15:45:13,1.7945588329399672e+16,,1.0,2.454194348917613e+18,1.7877059695951086e+16,21762083.0,kricketbat,,https://www.instagram.com/kricketbat,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true'],1
@liiv.mg https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?recruited_by_id=fb12f490-244c-11eb-9f12-4d18c74b7bc0&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial,2020-12-01 08:18:22,1.7857932035300324e+16,,2.0,2.454194348917613e+18,1.805923670825775e+16,2126100634.0,balikatzen,,https://www.instagram.com/balikatzen,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?recruited_by_id=fb12f490-244c-11eb-9f12-4d18c74b7bc0&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial'],1
@marissa_eliza21 https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true,2020-12-01 15:45:08,1.7885754868818582e+16,,1.0,2.454194348917613e+18,1.7880905506914098e+16,21762083.0,kricketbat,,https://www.instagram.com/kricketbat,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true'],1
@inx_lin https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true,2020-12-01 15:44:56,1.812953153508742e+16,,6.0,2.454194348917613e+18,1.7876446378968434e+16,21762083.0,kricketbat,,https://www.instagram.com/kricketbat,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true'],1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?fbclid=IwAR20UwZmFUjbQdkiw8AE0FEuPVJq4VzSDvo56XhiN14FKklDmNHI7z_X98Y,2020-12-01 10:38:53,1.7876958904993988e+16,0.0,0.0,2.454194348917613e+18,,3003141059.0,wiltediris,False,https://www.instagram.com/wiltediris,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?fbclid=IwAR20UwZmFUjbQdkiw8AE0FEuPVJq4VzSDvo56XhiN14FKklDmNHI7z_X98Y'],1
@andmen.1998 https://youtu.be/Lc4hf4w7QXA,2020-12-28 16:23:42,1.7937555121438296e+16,,0.0,2.471124826985403e+18,1.7851491965422612e+16,4077606576.0,boy_willy02,,https://www.instagram.com/boy_willy02,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/50590548_313287962865893_6881786902509256704_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=Mq1zD45tnrcAX-vYZYd&edm=AF1ddXUBAAAA&ccb=7-4&oh=7397c8eb3ccef2dba9f7d53351fb2eae&oe=6133C749&_nc_sid=3f1853,['https://youtu.be/Lc4hf4w7QXA'],1
@andmen.1998 https://youtu.be/Lc4hf4w7QXA,2020-12-28 16:23:42,1.7937555121438296e+16,,0.0,2.471124826985403e+18,1.7851491965422612e+16,4077606576.0,boy_willy02,,https://www.instagram.com/boy_willy02,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/50590548_313287962865893_6881786902509256704_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=Mq1zD45tnrcAX-vYZYd&edm=AF1ddXUBAAAA&ccb=7-4&oh=7397c8eb3ccef2dba9f7d53351fb2eae&oe=6133C749&_nc_sid=3f1853,['https://youtu.be/Lc4hf4w7QXA'],1
@andmen.1998 https://youtu.be/Lc4hf4w7QXA,2020-12-28 16:23:42,1.7937555121438296e+16,,0.0,2.471124826985403e+18,1.7851491965422612e+16,4077606576.0,boy_willy02,,https://www.instagram.com/boy_willy02,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/50590548_313287962865893_6881786902509256704_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=Mq1zD45tnrcAX-vYZYd&edm=AF1ddXUBAAAA&ccb=7-4&oh=7397c8eb3ccef2dba9f7d53351fb2eae&oe=6133C749&_nc_sid=3f1853,['https://youtu.be/Lc4hf4w7QXA'],1
https://instagram.com/kimberleygarner?igshid=hfaeqw2parhp,2020-12-13 00:34:11,1.8055469323265824e+16,0.0,0.0,2.4626007015433974e+18,,36098615327.0,o.violineiro,False,https://www.instagram.com/o.violineiro,,['https://instagram.com/kimberleygarner?igshid=hfaeqw2parhp'],1
"New Group super girls fans
https://m.facebook.com/groups/842683096508030/?multi_permalinks=844467379662935%2C844467272996279&notif_t=group_activity&notif_id=1608673062627782&ref=m_notif",2020-12-23 00:39:29,1.7885546326877126e+16,0.0,0.0,2.468679074895907e+18,,1447116609.0,manuelromerogil1,False,https://www.instagram.com/manuelromerogil1,,['https://m.facebook.com/groups/842683096508030/?multi_permalinks=844467379662935%2C844467272996279&notif_t=group_activity&notif_id=1608673062627782&ref=m_notif'],1
https://www.youtube.com/channel/UCUEzmvrHHoDdWUUxyRks20w,2020-12-05 00:57:59,1.787154905909633e+16,0.0,0.0,2.4569237222026844e+18,,3605899730.0,aqueel_golden_star,False,https://www.instagram.com/aqueel_golden_star,,['https://www.youtube.com/channel/UCUEzmvrHHoDdWUUxyRks20w'],1
https://youtube.com/channel/UChxyrqdHZe0Px5Nf3_6y7kA,2020-12-31 14:04:43,1.7853502154414418e+16,0.0,1.0,2.470062457278053e+18,,33303043719.0,aymen_boakezzy,False,https://www.instagram.com/aymen_boakezzy,,['https://youtube.com/channel/UChxyrqdHZe0Px5Nf3_6y7kA'],1
https://youtube.com/channel/UChxyrqdHZe0Px5Nf3_6y7kA,2020-12-31 14:09:55,1.7854413422474788e+16,0.0,0.0,2.470062457278053e+18,,33303043719.0,aymen_boakezzy,False,https://www.instagram.com/aymen_boakezzy,,['https://youtube.com/channel/UChxyrqdHZe0Px5Nf3_6y7kA'],1
"Can you spare a minute to help him?
http://chng.it/zTnb7FZB",2020-12-29 23:24:14,1.7847880382500088e+16,0.0,2.0,2.438764345014926e+18,,515008619.0,unsociable_marti,False,https://www.instagram.com/unsociable_marti,,['http://chng.it/zTnb7FZB'],1
https://youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ,2020-12-09 04:51:02,1.7931365203446808e+16,0.0,0.0,2.459218252443979e+18,,4290839190.0,abbey_mjane,False,https://www.instagram.com/abbey_mjane,,['https://youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ'],1
"Can you report to Change to tell them to use Captcha on the hate bot petitions against Amber Heard? @stirgussa @amberheard 
They haven't even tried to stop the automatic signatures... https://help.change.org/s/contactsupport",2020-12-10 12:04:31,1.8056096722269096e+16,0.0,1.0,2.459831937578834e+18,,4202022361.0,motivatornetwork,False,https://www.instagram.com/motivatornetwork,,['https://help.change.org/s/contactsupport'],1
#justiceforjohnnydepp https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,2020-12-18 19:28:19,1.7864070671282424e+16,0.0,4.0,2.466995560887255e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow'],1
https://youtu.be/al20AFLf4n8. 🤭,2020-12-06 20:46:46,1.7914343410522128e+16,0.0,0.0,2.458293989357356e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,['https://youtu.be/al20AFLf4n8'],1
https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,2020-12-01 00:12:39,1.8146063881100428e+16,0.0,3.0,2.453996280545245e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald'],1
@neclaeda2 link; http://chng.it/zvW4KXFFMX,2020-12-02 11:59:07,1.807984834923471e+16,,2.0,2.454705861798803e+18,1.8054800029264668e+16,12140328550.0,azmanmiyavdedi,,https://www.instagram.com/azmanmiyavdedi,,['http://chng.it/zvW4KXFFMX'],1
İmza; http://chng.it/zvW4KXFFMX,2020-12-02 11:57:21,1.7913596329523654e+16,0.0,0.0,2.454705861798803e+18,,12140328550.0,azmanmiyavdedi,False,https://www.instagram.com/azmanmiyavdedi,,['http://chng.it/zvW4KXFFMX'],1
Link; http://chng.it/zvW4KXFFMX,2020-12-02 11:57:42,1.7848798448469508e+16,0.0,0.0,2.454705861798803e+18,,12140328550.0,azmanmiyavdedi,False,https://www.instagram.com/azmanmiyavdedi,,['http://chng.it/zvW4KXFFMX'],1
Www.carolinamotors.net,2020-12-09 11:15:41,1.7899807453652218e+16,0.0,0.0,2.4602204037739003e+18,,43615709211.0,terryjones1677,False,https://www.instagram.com/terryjones1677,,['Www.carolinamotors.net'],1
"<iframe title=""vimeo-player"" src=""https://player.vimeo.com/video/461492905"" width=""640"" height=""360"" frameborder=""0"" allowfullscreen></iframe>",2020-12-26 13:06:52,1.814078455612431e+16,0.0,0.0,2.471758648454328e+18,,3270991277.0,toth.gyorgy74,False,https://www.instagram.com/toth.gyorgy74,,['https://player.vimeo.com/video/461492905'],1
https://youtu.be/2Z9Q1e0t5VQ,2020-12-31 02:26:40,1.7885761795903224e+16,0.0,0.0,2.475691681414865e+18,,37037947158.0,josegrab7735749,False,https://www.instagram.com/josegrab7735749,,['https://youtu.be/2Z9Q1e0t5VQ'],1
It's FAKE! Read this https://www.whats-on-netflix.com/news/did-netflix-remove-johnny-depp-movies/,2020-12-29 03:17:40,1.78659330022645e+16,0.0,0.0,2.4740580202725606e+18,,4126411117.0,kayleigh139,False,https://www.instagram.com/kayleigh139,,['https://www.whats-on-netflix.com/news/did-netflix-remove-johnny-depp-movies/'],1
happy new year kristeen - https://www.youtube.com/watch?v=akipbedO6Og,2020-12-31 14:53:06,1.7909479666588456e+16,0.0,1.0,2.4762120607681377e+18,,32108845994.0,mbmanray,False,https://www.instagram.com/mbmanray,,['https://www.youtube.com/watch?v=akipbedO6Og'],1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2020-12-03 09:53:07,1.7896317196716584e+16,0.0,1.0,2.4393884439724785e+18,,1207186200.0,alrikamoller,False,https://www.instagram.com/alrikamoller,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2'],1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2020-12-01 23:36:20,1.7867087723174186e+16,0.0,0.0,2.4545868266878694e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2'],1
@heardpictures https://elpais.com/gente/2020-04-08/johnny-depp-perdio-un-dedo-en-una-pelea-con-amber-heard.html,2020-12-28 15:45:03,1.7878612451041084e+16,,1.0,2.4737343256016553e+18,1.7920411336504308e+16,3322628152.0,gatos_ygatetes,,https://www.instagram.com/gatos_ygatetes,,['https://elpais.com/gente/2020-04-08/johnny-depp-perdio-un-dedo-en-una-pelea-con-amber-heard.html'],1
"@heardpictures https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html  Lamento no haberte dado una buena bofetada en la cara (...) pero te golpeé, no te di un puñetazo"", asegura Heard en la grabación, en la que admite que fue ella quien empezó la discusión ese día.",2020-12-28 15:44:56,1.7898736906701844e+16,,1.0,2.4737343256016553e+18,1.7920411336504308e+16,3322628152.0,gatos_ygatetes,,https://www.instagram.com/gatos_ygatetes,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/s150x150/102882514_589325098630074_4498438872019393916_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ohc=YbnDS0eqqIMAX8OCvhL&edm=AF1ddXUBAAAA&ccb=7-4&oh=539bd8174fa5bace32a80bf90ca5e12b&oe=61350203&_nc_sid=3f1853,['https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html'],1
@heardpictures https://elpais.com/elpais/2020/02/03/gente/1580728491_052716.html,2020-12-28 15:45:28,1.7942958649420894e+16,,1.0,2.4737343256016553e+18,1.7920411336504308e+16,3322628152.0,gatos_ygatetes,,https://www.instagram.com/gatos_ygatetes,,['https://elpais.com/elpais/2020/02/03/gente/1580728491_052716.html'],1
"@heardpictures https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html  Lamento no haberte dado una buena bofetada en la cara (...) pero te golpeé, no te di un puñetazo"", asegura Heard en la grabación, en la que admite que fue ella quien empezó la discusión ese día.",2020-12-28 15:44:56,1.7898736906701844e+16,,1.0,2.4737343256016553e+18,1.7920411336504308e+16,3322628152.0,gatos_ygatetes,,https://www.instagram.com/gatos_ygatetes,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/s150x150/102882514_589325098630074_4498438872019393916_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ohc=YbnDS0eqqIMAX8OCvhL&tn=P827EBHB32-nvunL&edm=AF1ddXUBAAAA&ccb=7-4&oh=edf58b167b95e5ac0e44af1932de3cc0&oe=61350203&_nc_sid=3f1853,['https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html'],1
"@heardpictures https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html  Lamento no haberte dado una buena bofetada en la cara (...) pero te golpeé, no te di un puñetazo"", asegura Heard en la grabación, en la que admite que fue ella quien empezó la discusión ese día.",2020-12-28 15:44:56,1.7898736906701844e+16,,1.0,2.4737343256016553e+18,1.7920411336504308e+16,3322628152.0,gatos_ygatetes,,https://www.instagram.com/gatos_ygatetes,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/s150x150/102882514_589325098630074_4498438872019393916_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ohc=YbnDS0eqqIMAX8OCvhL&edm=AF1ddXUBAAAA&ccb=7-4&oh=539bd8174fa5bace32a80bf90ca5e12b&oe=61350203&_nc_sid=3f1853,['https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html'],1
"@braisov ¿Cual juicio? Si Jhonny demostró que ella lo golpeaba, https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/",2020-12-15 02:28:49,1.7890120498765254e+16,,1.0,2.464217235393557e+18,1.7879650576972224e+16,39323812712.0,joac02021,,https://www.instagram.com/joac02021,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/s150x150/195191001_846676339588154_5407176732451778895_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_ohc=dKOAqnZ1tBkAX9icat3&edm=AF1ddXUBAAAA&ccb=7-4&oh=6dc30ac6843c4ffa7879e4cbc2b374f1&oe=61353365&_nc_sid=3f1853,['https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/'],1
"@braisov ¿Cual juicio? Si Jhonny demostró que ella lo golpeaba, https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/",2020-12-15 02:28:49,1.7890120498765254e+16,,1.0,2.464217235393557e+18,1.7879650576972224e+16,39323812712.0,joac02021,,https://www.instagram.com/joac02021,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/s150x150/195191001_846676339588154_5407176732451778895_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_ohc=dKOAqnZ1tBkAX9icat3&edm=AF1ddXUBAAAA&ccb=7-4&oh=6dc30ac6843c4ffa7879e4cbc2b374f1&oe=61353365&_nc_sid=3f1853,['https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/'],1
"@braisov ¿Cual juicio? Si Jhonny demostró que ella lo golpeaba, https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/",2020-12-15 02:28:49,1.7890120498765254e+16,,1.0,2.464217235393557e+18,1.7879650576972224e+16,39323812712.0,joac02021,,https://www.instagram.com/joac02021,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/s150x150/195191001_846676339588154_5407176732451778895_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_ohc=dKOAqnZ1tBkAX9icat3&edm=AF1ddXUBAAAA&ccb=7-4&oh=6dc30ac6843c4ffa7879e4cbc2b374f1&oe=61353365&_nc_sid=3f1853,['https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/'],1
https://amigas-verdadeiras.tumblr.com/,2020-12-30 15:54:17,1.7903573755650328e+16,0.0,0.0,2.475584423305521e+18,,4042023399.0,yoyoverdadepura,False,https://www.instagram.com/yoyoverdadepura,,['https://amigas-verdadeiras.tumblr.com/'],1
http://chng.it/Rg7bWSq9HT there’s the link,2020-12-04 19:41:35,1.785545183032875e+16,0.0,2.0,2.44101324106294e+18,,6625372297.0,aj.schmidty,False,https://www.instagram.com/aj.schmidty,,['http://chng.it/Rg7bWSq9HT'],1
Petition to remove turd from aquaman2 https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?recruited_by_id=fb12f490-244c-11eb-9f12-4d18c74b7bc0&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial,2020-12-10 14:32:39,1.784988512646882e+16,0.0,2.0,2.44101324106294e+18,,43646628728.0,justine_f_hampton,False,https://www.instagram.com/justine_f_hampton,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?recruited_by_id=fb12f490-244c-11eb-9f12-4d18c74b7bc0&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial'],1
@hossin.pargar.20 https://dl3.vidao.org/music/vidao-5d594ab48c0dc.mp3,2020-12-12 20:55:16,1.7859897287284436e+16,,0.0,2.11158546835247e+18,1.8022626841220188e+16,2787736555.0,ahmadimea,,https://www.instagram.com/ahmadimea,,['https://dl3.vidao.org/music/vidao-5d594ab48c0dc.mp3'],1
@reza.akhash1343 https://dl3.vidao.org/music/vidao-5d594ab48c0dc.mp3,2020-12-12 20:54:54,1.7893269928742764e+16,,0.0,2.11158546835247e+18,1.7990028898295332e+16,2787736555.0,ahmadimea,,https://www.instagram.com/ahmadimea,,['https://dl3.vidao.org/music/vidao-5d594ab48c0dc.mp3'],1
#justiceforjohnnydepp https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2020-12-10 10:58:03,1.805597452326682e+16,0.0,0.0,2.4602769868374605e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2'],1
❤️ This is the Way! https://www.emolina.fi/en/,2020-12-17 22:46:38,1.8181941571053084e+16,0.0,0.0,2.4661113447037604e+18,,43021587054.0,emolinantarinat,False,https://www.instagram.com/emolinantarinat,,['https://www.emolina.fi/en/'],1
Cute as Ken b. 😇 https://youtu.be/OLw90Ofj5mw. https://youtu.be/lXgkuM2NhYI.,2020-12-11 17:00:57,1.793406508344234e+16,0.0,0.0,2.4618225850697677e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,"['https://youtu.be/OLw90Ofj5mw', 'https://youtu.be/lXgkuM2NhYI']",2
https://youtu.be/tyhTkrHrRv8  اینم خیلی فانه بذارینش توی پیج. ماجرای بن افلک و احمدی نژاد !!😂😂,2020-12-13 11:26:12,1.813183693019225e+16,0.0,0.0,2.434876913517497e+18,,2072300354.0,sara.ghaedi.2000,False,https://www.instagram.com/sara.ghaedi.2000,,['https://youtu.be/tyhTkrHrRv8'],1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2020-12-03 11:12:47,1.7891082352765888e+16,0.0,0.0,2.4553479437387013e+18,,1207186200.0,alrikamoller,False,https://www.instagram.com/alrikamoller,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2'],1
@__ali._.ghrbny__ https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/ اگه انگلیسی بلدی بخونی این رو مطالعه کن,2020-12-27 07:12:20,1.7855433293393832e+16,,0.0,2.472091679555693e+18,1.7881558012987566e+16,1908353875.0,a_pishro,,https://www.instagram.com/a_pishro,https://instagram.fpbc2-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpbc2-2.fna.fbcdn.net&_nc_ohc=wGOLJZwxQh0AX-9Daja&edm=AL4D0a4BAAAA&ccb=7-4&oh=7486a39c4fa98f14edeac27c8ffda1ae&oe=61337F4F&_nc_sid=712cc3&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,['https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/'],1
@__ali._.ghrbny__ https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/ اگه انگلیسی بلدی بخونی این رو مطالعه کن,2020-12-27 07:12:20,1.7855433293393832e+16,,0.0,2.472091679555693e+18,1.7881558012987566e+16,1908353875.0,a_pishro,,https://www.instagram.com/a_pishro,https://instagram.fewr1-6.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fewr1-6.fna.fbcdn.net&_nc_ohc=wGOLJZwxQh0AX_soWKZ&edm=AL4D0a4BAAAA&ccb=7-4&oh=75c687803b4fcd69061c679430cae98c&oe=61337F4F&_nc_sid=712cc3&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,['https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/'],1
@__ali._.ghrbny__ https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/ اگه انگلیسی بلدی بخونی این رو مطالعه کن,2020-12-27 07:12:20,1.7855433293393832e+16,,0.0,2.472091679555693e+18,1.7881558012987566e+16,1908353875.0,a_pishro,,https://www.instagram.com/a_pishro,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=wGOLJZwxQh0AX_xap1m&edm=AEsR1pMBAAAA&ccb=7-4&oh=4cbd8c1d6e4852feadbdf309554b1643&oe=61337F4F&_nc_sid=3f45ac&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,['https://www.thesun.co.uk/news/13083947/amber-heard-poo-johnny-depp-bed-dogs/'],1
https://alfabank.ru/fr/?refid=d_IESID7,2020-12-06 08:28:42,1.786057594131678e+16,0.0,0.0,2.4568199698857226e+18,,39395599487.0,everything_about_books___,False,https://www.instagram.com/everything_about_books___,,['https://alfabank.ru/fr/?refid=d_IESID7'],1
@jaka_suk mungkin bisa jadi diskusi asik bro hehe https://www.google.com/amp/s/amp.kompas.com/hype/read/2020/11/11/135804766/pertimbangan-warner-bros-yang-akhirnya-memecat-johnny-depp-dari-fantastic,2020-12-03 14:15:38,1.7905229080593504e+16,,0.0,2.455916852439018e+18,1.8143723221117956e+16,3181201670.0,hirofos,,https://www.instagram.com/hirofos,,['https://www.google.com/amp/s/amp.kompas.com/hype/read/2020/11/11/135804766/pertimbangan-warner-bros-yang-akhirnya-memecat-johnny-depp-dari-fantastic'],1
"@assisi.core nah kalau selingkuh kita kurang tau nih bro, Klo soal bukti  kekerasan amber ke Depp itu ada di YouTube tapes audio pas diskusi secara hukum, untuk pertimbangan kita dapet disini https://www.google.com/amp/s/amp.kompas.com/hype/read/2020/11/11/135804766/pertimbangan-warner-bros-yang-akhirnya-memecat-johnny-depp-dari-fantastic",2020-12-03 14:17:00,1.7864547143164796e+16,,1.0,2.455916852439018e+18,1.7910848905543596e+16,3181201670.0,hirofos,,https://www.instagram.com/hirofos,,['https://www.google.com/amp/s/amp.kompas.com/hype/read/2020/11/11/135804766/pertimbangan-warner-bros-yang-akhirnya-memecat-johnny-depp-dari-fantastic'],1
#JusticeForJohnnyDepp #BoycottWarnerBrothers Survivors deserve support and respect https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,2020-12-03 22:01:46,1.788932056380648e+16,0.0,0.0,2.455916852439018e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald'],1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2020-12-07 16:37:28,1.7911801684537544e+16,0.0,0.0,2.458406302667749e+18,,3703701611.0,becauseitsjohnnydepp,False,https://www.instagram.com/becauseitsjohnnydepp,,['https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2'],1
