link,count,n_users
https://represent.com/three-eternal-truths-color,1,1
https://represent.com/three-eternal-truths-white,1,1
https://amzn.to/3dW4DH3,1,1
https://amzn.to/3dXzAL5,1,1
https://represent.com/politics-ruins-everything-colors,1,1
https://represent.com/politics-ruins-evertything-white,1,1
https://www.freeamericalawcenter.com,1,1
www.hooksounds.com/ref/vivafrei,1,1
https://www.paypal.me/vivafrei,1,1
https://www.subscribestar.com/vivafrei,1,1
http://patreon.com/vivafrei,1,1
https://amzn.to/2EvdVfo,1,1
https://amzn.to/32rqd0S,1,1
https://amzn.to/34ru0h1,1,1
https://amzn.to/3ldnW1A,1,1
https://amzn.to/2ElKLzF,1,1
https://represent.com/vlawgon,1,1
https://represent.com/vivapudge,1,1
https://represent.com/happydawg,1,1
https://represent.com/vlawg-dawg,1,1
https://represent.com/i-shill-for-nobody,1,1
https://represent.com/chic-anery,1,1
https://represent.com/keep-calm-and-vlawg-on?side=front&variant=1830,1,1
https://represent.com/knowthevlawg,1,1
https://www.youtube.com/channel/UCHcYoqP1s-QOwT55UH26kjQ,1,1
https://www.facebook.com/Steven.Work/posts/10225221717634301,1,1
https://youtu.be/oQx4J6RzTSc,1,1
https://returntotradition.org/vigano-pope-francis-has,1,1
https://www.lifesitenews.com/.../vigano-church-of,1,1
https://youtu.be/lj5p8oFWtnU,1,1
https://en.wikipedia.org/wiki/A_Christmas_Carol,1,1
https://youtu.be/PO4XSwcSBXI,1,1
https://youtu.be/Aqq8ja7Tk2U,1,1
https://youtu.be/RWqGnRfAQU4,1,1
https://www.facebook.com/Steven.Work/posts/10225216333019689,1,1
https://youtu.be/GtKqNC7ZHFo,1,1
https://www.bitchute.com/video/HfjDhIsKXxQ0,1,1
https://youtu.be/mqNncJUjc-s?t=74,1,1
https://www.bitchute.com/video/mqNncJUjc-s,1,1
https://youtu.be/mMgnPLYJsNQ?t=582,1,1
https://www.bitchute.com/video/mMgnPLYJsNQ,1,1
https://youtu.be/-WJoxStLvsM,1,1
https://www.bitchute.com/video/-WJoxStLvsM,1,1
https://www.facebook.com/Steven.Work/posts/10225220285998511,1,1
https://youtu.be/ew3XxEowAA8,1,1
https://youtu.be/rVYo2cz6_ME,1,1
