id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,created_at,text,author.id,author.username
7697244659,0,0,0,0,2010-01-13T04:40:28.000Z,@ImMattGiraud AMBER HEARD? BUT WHAT ABOUT ANOO.......NEVER MIND.,16018466,realdetective
7697181889,0,0,2,0,2010-01-13T04:37:19.000Z,"I just watched ""The Informers"" today. Frickin amazing movie. Aaaaaand Amber Heard is the love of my young life. Wow.",40315069,ImMattGiraud
7698656820,0,0,0,0,2010-01-13T05:50:40.000Z,Amber Heard - The Stepfather - 1 Clip - The Celebrity Database http://bit.ly/52hvWE,43409300,TheCelebrityDB
7712395432,0,0,0,0,2010-01-13T15:54:52.000Z,Photo: Amber Heard Photograph by Patrick Demarchelier. Dress by Versace; bracelet by DeBeers. [vanity fair] http://tumblr.com/xbo5hyyhl,22872038,cire_e
8027515744,0,0,0,0,2010-01-21T13:50:04.000Z,Amber Heard Uncensored w/ Carrie Keagan! - http://tinyurl.com/yb23cfz,73833799,Hypeflash
8033296196,0,0,0,0,2010-01-21T16:45:04.000Z,Amber Heard is exactly two years younger than me.  #uselessfact,65650834,sawdustprophet
8036128570,0,0,0,0,2010-01-21T18:12:49.000Z,Ki...unino dah tidur ya...??RT @balonn: Judulnya asylum dan yg main amber heard wowowowow,51030843,andithan
8035930202,0,0,0,0,2010-01-21T18:06:27.000Z,Judulnya asylum dan yg main amber heard wowowowow,68703402,balonn
8008906897,0,0,0,0,2010-01-21T01:36:59.000Z,This girl looks like Amber Heard #idol,30863958,thecourtofash
8046749122,0,0,0,0,2010-01-21T23:43:55.000Z,"Amber Heard at Art of Elysium: 
I never knew Amber was a blond. Here she is at the Art of Elysium. 
Anyways, with ... http://bit.ly/7fbD70",21332054,AlexLeigh
8046748634,0,0,0,0,2010-01-21T23:43:54.000Z,"Amber Heard at Art of Elysium: 
I never knew Amber was a blond. Here she is at the Art of Elysium. 
Anyways, with ... http://bit.ly/7fbD70",34894911,cackenbollz
8241498405,0,0,0,0,2010-01-26T16:38:18.000Z,Amber Heard at www.amber-heard.net: Amber Heard: Best of 2009 (http://cli.gs/y2Nsm),54521583,questiondoctor
8240151127,0,0,0,0,2010-01-26T16:01:21.000Z,Amber Heard at www.amber-heard.net: New Pics from the 2010 Events (http://cli.gs/LT3a0),54521583,questiondoctor
8254275768,0,0,0,0,2010-01-26T22:55:09.000Z,"@LukeMarsden Hmm. Amber Heard. Looks like she should be doing pornos, so i guess that is the real reason. ha...",20606646,emmadonnan
8250055270,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/bVjoop,24976034,nippleslips
8250055126,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/aLcZkS,24976034,nippleslips
8250055050,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/aDi5bK,24976034,nippleslips
8250054956,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/bOVqzY,24976034,nippleslips
8250054876,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/b6F1UG,24976034,nippleslips
8250054869,0,0,0,0,2010-01-26T20:53:51.000Z,New blog post: Beautiful Blonde Starlet Amber Heard Has Great Legs http://bit.ly/c1y3PN,24976034,nippleslips
8250045267,0,0,0,0,2010-01-26T20:53:33.000Z,New blog post: Hollywood Starlet Amber Heard Is A Super Sexy Blonde http://bit.ly/aIl8sL,24976034,nippleslips
8250044995,0,0,0,0,2010-01-26T20:53:33.000Z,New blog post: Hollywood Starlet Amber Heard Is A Super Sexy Blonde http://bit.ly/bx8tJP,24976034,nippleslips
8250044964,0,0,0,0,2010-01-26T20:53:33.000Z,New blog post: Hollywood Starlet Amber Heard Is A Super Sexy Blonde http://bit.ly/bpdyFu,24976034,nippleslips
8250037951,0,0,0,0,2010-01-26T20:53:20.000Z,New blog post: New Young Starlet Amber Heard Looking Tasty http://nipple-slips.org/2010/01/new-young-starlet-amber-heard-looking-tasty/,24976034,nippleslips
8248282894,0,0,0,0,2010-01-26T19:59:59.000Z,Amber Heard: http://www.imagebam.com/image/fd4ed865443217/,28169693,ffstoryman
8326136541,1,0,0,0,2010-01-28T15:18:48.000Z,Amber Heard | An Unforgettable Evening Benefitting EIF's Women's Cancer Fund (Ja: http://trim.su/47m1,29833429,Kosty555
8325088997,0,0,0,0,2010-01-28T14:50:00.000Z,"HQ Amber Heard @ EIF's Women's Cancer Research Fund, Jan 2th - The Celebrity Database http://bit.ly/cBJD6m",43409300,TheCelebrityDB
8330562177,1,0,0,0,2010-01-28T17:19:58.000Z,"Amber Heard at www.amber-heard.net: EIF's Women's Cancer Research Fund Hosts ""An Unforgettable Evening"" (http://cli.gs/2J3Qd)",54521583,questiondoctor
8328565262,0,0,0,0,2010-01-28T16:24:45.000Z,"Amber Heard arrives to the EIF's Women's Cancer Research Fund in Beverly Hills, Jan 27, 2010: 

 http://bit.ly/acSqwb",98982767,eyeprime
8318283624,0,0,0,0,2010-01-28T10:53:09.000Z,AMBER HEARD @ 13TH ANNUAL UNFORGETTABLE EVENING(JANUARY 27TH):  http://bit.ly/a89RsH,29761552,sayholla
8301429355,0,0,0,0,2010-01-28T00:29:53.000Z,"just voted ""Amber Heard"" on ""Who Wore It Better? Amber, AnnaLynne Or Kiely"" vote too ➔ http://bit.ly/7Xmbxm",91550830,123458765
8334841127,0,0,0,0,2010-01-28T19:22:50.000Z,"Acabo de ver el remake de ""El padrastro"". Amber Heard me ha traicionado; ha adelgazado como TODAS las demás.",9185922,lobohombreriera
7776515198,0,0,0,0,2010-01-15T04:58:46.000Z,"Everyone has a guest spot on Criminal Minds... Weird. Hello, Amber Heard.",31587874,EmLikesBaseball
7792866393,0,0,0,0,2010-01-15T16:23:05.000Z,Amber Heard at www.amber-heard.net: The Joneses Trailer (http://cli.gs/Z0AYv),54521583,questiondoctor
7792172375,0,0,0,0,2010-01-15T16:02:21.000Z,"just voted ""Amber Heard"" on ""Who Wore It Better? Amber, AnnaLynne Or Kiely"" vote too ➔ http://bit.ly/7Xmbxm",100105543,loreB_A
7767609758,0,0,0,0,2010-01-15T00:22:07.000Z,New Blog Post: Amber Heard Harper Bazaar Magazine 12-2009 http://isewer.com/2010/01/amber-heard-harper-bazaar-magazine-12-2009/,88660443,isewer
7766924617,0,0,0,0,2010-01-15T00:00:39.000Z,Watching the worst movie ever made because I am in love with Amber Heard. Jesus Buddha.,17809379,alxndrdrgz
7788870709,0,0,0,0,2010-01-15T14:21:52.000Z,GirlsBook Picture Gallery: A Beautiful mind actress Amber Heard ...: Amber Heard best known as she is an American ... http://bit.ly/5aOu9e,17754304,sokoli
7788767866,0,0,0,0,2010-01-15T14:18:35.000Z,"watched ""The Stepfather"" shame the movie did not make the most of what was a fantastic opening 10mins - Penn Badgley & Amber Heard good thou",92260077,wayneley
7773480666,0,0,0,0,2010-01-15T03:19:03.000Z,@Aiden1984 I just noticed that the guy who plays jake n that movie with the gorgeous Amber Heard is in an episode of a certain TV series.,36245301,_ybot
7772709216,0,0,0,0,2010-01-15T02:56:06.000Z,Amber Heard was the sexy neighbor from room 406??? #Wow (Zombieland),21356315,juanmiguelarias
7798979956,0,0,0,0,2010-01-15T19:33:48.000Z,Amber Heard at www.amber-heard.net: Kari Feinstein Golden Globes Style Lounge (http://cli.gs/nuD0j),54521583,questiondoctor
7778558606,0,0,0,0,2010-01-15T06:20:04.000Z,Yum Zombie Amber Heard. Thank you zombieland for that.,14841203,Tashizm
7777252412,0,0,0,0,2010-01-15T05:26:16.000Z,Reid making out with Amber Heard isn't cool... Yet it's also kind of super cute. :-/,31587874,EmLikesBaseball
7777199584,0,0,0,0,2010-01-15T05:24:10.000Z,Amber Heard and Jason Richards are the Party PM and DPM,28259775,ashleycbc1
7379843211,0,0,0,0,2010-01-04T21:38:56.000Z,Pix: Amber Heard & George Hamilton for Harper's Bazaar http://bit.ly/4Y0XI9,19112677,theJJB
7379018982,0,0,0,0,2010-01-04T21:09:06.000Z,"EDeusCriouaMulher Um ano de máscaras: 
Amber Heard http://bit.ly/4ObPPd",20319462,mmarujo
7348187151,0,0,0,0,2010-01-04T00:07:45.000Z,: Amber Heard hot para GQ Italia http://www.webingresos.com/2010/01/amber-heard-hot-para-gq-italia/,71237703,webingresos
7364852512,0,0,0,0,2010-01-04T12:02:22.000Z,Amber Heard:FHM Jan 2010 Germany... http://bit.ly/8Pvb4B,81792057,foolzfun
7410978344,0,0,0,0,2010-01-05T18:27:45.000Z,RT @tweetmeme Entertainment Poor: Amber Heard ist sexy und topless in der Vanity Fair Februar 2010 http://bit.ly/8xZJni,74656222,TweetyCelebs
7410616584,0,0,0,0,2010-01-05T18:14:11.000Z,@shaunaaa Excited for you! And guess who is in episode 15?! AMBER HEARD!!!!!!!,18231897,themagicoflaura
7410243876,0,0,0,0,2010-01-05T18:00:03.000Z,"Amber Heard in ""Edits"" - http://www.puresexycelebs.com/pic_view/daypics/200902/pic/Gman_edit1650_AmberHeard3/jpg/index.html",42541507,pure_sexy
7410071679,0,0,0,0,2010-01-05T17:53:24.000Z,"Amber Heard is George Hamilton's Trophy Wife:
http://slackerchic.blogspot.com/2010/01/amber-heard-is-george-hamiltons-plastic.html",18516571,slackerchic
7402041026,0,0,0,0,2010-01-05T12:40:11.000Z,Patrick Demarchelierも撮っているのだ。Isabel Lucas、Amber Heard、ご存知Zoë Kravitz。 http://icio.us/zhfl2x,1720121,koso
7403714173,0,0,0,0,2010-01-05T13:53:37.000Z,"n she looks hot 2,trus amber heard emank sexy abis ya LOL RT @giegiedut @czarpatty buka http://tinyurl.com/ybmxtde Selgomnya cantik abis",55778977,ecaesarp
7386656822,0,0,0,0,2010-01-05T01:26:20.000Z,@NZyall just informed me that Amber Heard is in this month's FHM. Buying it on the way home.,18737455,Naly_D
7386552267,0,0,0,0,2010-01-05T01:23:05.000Z,@fashionrat then there's also the one she's doing with Amber Heard - The Uncatchable Cowgirl Bandits of Nottingham Texas. career fail.,23676528,arcleash
7385147424,0,0,0,0,2010-01-05T00:38:55.000Z,Zoe kravitz looks pretty in vanity fair and amber heard.,24482650,LexiLane
7414006980,0,0,0,0,2010-01-05T20:17:42.000Z,Amber Heard at www.amber-heard.net: Vanity Fair - February 2010 (http://cli.gs/jTjPD),54521583,questiondoctor
7448945011,0,0,0,0,2010-01-06T18:20:09.000Z,@BYEBYEBABYY what about reid and that actress (played by amber heard) from episode 1.18 somebody's watching?  those two were adorable -,22030295,mamabearssims
7437232701,0,0,0,0,2010-01-06T10:52:18.000Z,"Amber Heard / Selena Gomez / Vanessa Hudgens - Vanity Fair mag Feb. 10′ issue: Lily Collins:
  
Selena Gomez:
  
... http://bit.ly/63y31c",73021187,wezop
7443394398,0,0,0,0,2010-01-06T15:11:33.000Z,[High Quality] Amber Heard &amp; George Hamilton - Bazaar - December 2009 - &quot;Trophy Wife&quot; http://bit.ly/4Fzwpf,81100395,freetits
7433099094,0,0,0,0,2010-01-06T06:59:16.000Z,"Hm. Pineapple Express...weak ending, but Amber Heard...wowzers.",101572495,CooperHopkins
7432138019,0,0,0,0,2010-01-06T06:14:34.000Z,"@KRISTYSANCHEZ27 so amber heard is naked and having sex in a few of her movies, and in one of her best ones, her freaking name is kristy!wtf",55459066,MitchelOrdunez
7435422180,0,0,0,0,2010-01-06T09:05:01.000Z,Photo: (via samssushibar) Amber Heard http://tumblr.com/xdt5a8m67,59720000,dr1ftaX_
7425187870,0,0,0,0,2010-01-06T02:23:44.000Z,"Selena Gomez: Follow Those Girls!: Lily Collins, Selena Gomez, Vanessa Hudgens, Isabel Lucas, Amber Heard, and Zoë... http://bit.ly/7Q5xD1",30470704,mystartrax
7452623341,0,0,0,0,2010-01-06T20:29:12.000Z,"Amber, Selena, Vanessa, Zoe, Lily, & Isabel are up and coming: 
Amber Heard, Selena Gomez, Vanessa Hudgens, Zoe.. http://bit.ly/4nh6zu",73724432,HighlyClutch
7452203990,0,0,0,0,2010-01-06T20:14:29.000Z,"Amber, Selena, Vanessa, Zoe, Lily, & Isabel are up and coming: 
Amber Heard, Selena Gomez, Vanessa Hudgens, Zoe.. http://cli.gs/ejLL2",39383213,TheAppCorps
7445411464,0,0,0,0,2010-01-06T16:20:18.000Z,The babe of the day: #Amber #Heard #botd: http://bit.ly/5RXcEe,44773519,dielen_dest
7422943880,0,0,0,0,2010-01-06T01:17:52.000Z,"EDeusCriouaMulher Jogo a duas mãos: 
Amber Heard http://bit.ly/5W6z0N",20319462,mmarujo
7421659642,0,0,0,0,2010-01-06T00:38:55.000Z,"Nexus 1,Xbox*,+ Followers,y 1 nOvia q combine a Miley Cyrus, Blake Lively,Alice Cullen,Katy Perry,Kaley Cuoco,Leighton Meester y Amber Heard",69504353,Roapisimo
7684883033,0,0,0,0,2010-01-12T22:15:43.000Z,&lt;3 Amber Heard,72154200,rambong
7657676182,0,0,0,0,2010-01-12T04:37:24.000Z,WHO WANTS TO MAKE A CRACKSHIP BOY FOR MY AMBER HEARD WHEN SHE'S MADE? js? :3,63657019,l0uistomlinson
7657414650,0,0,0,0,2010-01-12T04:28:38.000Z,"jaimie alexander, adriana lima, katy perry, or amber heard? telll meeee.",63657019,l0uistomlinson
7667872084,0,0,0,0,2010-01-12T12:59:19.000Z,Amber Heard Uncensored w/ Carrie Keagan! - http://tinyurl.com/y8tzs2g,95331503,mmafightbiz
7674315299,0,0,0,0,2010-01-12T16:32:30.000Z,"bit of trivia....Daveigh Chase, Amber Heard and Evan Rachel Wood auditioned for the role of Tracy in ITTW but lost to Kristen Stewart.",24968123,Kkkkbug
7659869028,0,0,0,0,2010-01-12T06:02:16.000Z,"The Joneses 
					english Movie: #hollywood
					 movie
					Casting: David Duchovny, Demi Moore, Amber Heard, Gar... http://bit.ly/7sNsCW",53651014,Movies_Sulekha
7659868142,0,0,0,0,2010-01-12T06:02:14.000Z,"The Joneses 
					english Movie: #hollywood
					 movie
					Casting: David Duchovny, Demi Moore, Amber Heard, Gar... http://bit.ly/7sNsCW",49886013,Sulekha_Movies
7658382044,0,0,0,0,2010-01-12T05:02:32.000Z,TRALALALALA. who would look hot with amber heard? like. a dude that i legit ship chicks with? xD,63657019,l0uistomlinson
8137872054,0,0,0,0,2010-01-24T04:44:35.000Z,Q:você tem algum sonho de consumo? A:Taylor Swift e Amber Heard ! *--* http://formspring.me/marcelofrota/q/70989876,42694263,marcelofrota
8470559002,0,0,0,0,2010-01-31T23:22:32.000Z,New Video: Amber Heard Sex Tape http://bit.ly/cLgo7B,100100938,beautyinfashion
8436628441,0,0,0,0,2010-01-31T03:09:21.000Z,"The Joneses (2010) - Demi Moore, David Duchovny, Amber Heard - http://kask.us/3003524 #kaskus",42788982,afra032
8436420409,0,0,0,0,2010-01-31T03:03:22.000Z,amber heard is so hot it aches.,77016775,eunseotrash
8454236426,0,0,0,0,2010-01-31T14:52:12.000Z,Amber Heard is hot. period!,40847298,ken_alonso
8174567121,0,0,0,0,2010-01-25T02:32:28.000Z,Anyone think amber heard only scores roles because of her willingness to either dress in next to nothing or nothing at all? Girl can't act.,26874512,bulliscory
8169567543,0,0,0,0,2010-01-25T00:19:51.000Z,#Fashionista101 *STYLE STEALER* AMBER HEARD vs. JENNIFER CARPENTER http://bit.ly/7RpV6U,19006246,HausOfVirgo
8203285294,0,0,0,0,2010-01-25T19:17:06.000Z,Amber Heard - The Stepfather New York Premiere http://is.gd/71iIR,76349059,bangtidycelebs
8203237557,0,0,0,0,2010-01-25T19:15:42.000Z,Amber Heard - Party for Jason Wu spring 2010 Cocktail Collection in LA http://is.gd/71in7,76349059,bangtidycelebs
8201611071,0,0,0,0,2010-01-25T18:25:57.000Z,Lipstick Updates: Who Rocked it Better: Jennifer Carpenter vs Amber Heard in Paule Ka http://bit.ly/77Gm4t,27068053,2thriftgirls
8182334058,0,0,0,0,2010-01-25T06:23:16.000Z,"boyfriend just admitted that Amber Heard is ""ludicrously hot"" only because she is naked throughout The Informers.",16546906,sophiascribbles
8177284768,0,0,0,0,2010-01-25T03:34:08.000Z,damn why doesnt Amber Heard have twitter? :(,85455189,BrianJ11
8212378629,0,0,0,0,2010-01-25T23:43:44.000Z,Sundance Exclusive- Amber Heard  talks about 'The Informers' http://youtu.be/bsmcy2Hatk0,99638306,wmtvusa
8212326121,1,0,0,0,2010-01-25T23:42:10.000Z,"Check this video out -- Amber Heard, Penn Badgley  'The Stepfather'  Movie Trailer http://youtu.be/NcONCAO-OM0",99638306,wmtvusa
7872268942,0,0,0,0,2010-01-17T18:43:49.000Z,Celebrities News: Amber Heard – 3rd Annual Art of Elysium Heaven Gala http://tinyurl.com/yd5marx | CelebsWood.com,75055628,videocliponline
7871116025,1,0,1,0,2010-01-17T18:05:18.000Z,http://twitpic.com/yivtw - Amber Heard & @adamlambert WOW the crowd at @TheArtofElysium event in LA yesterday #GoldenGlobes,32171318,JasonBinn
7870550460,0,0,0,0,2010-01-17T17:45:44.000Z,"صور الجميلة ""Amber heard"": الجميــــــله ""Amber heard"" 
  
صورة: http://i787.photobucket.com/albums/yy158/ha... http://tinyurl.com/y95c6tg",62899688,bab_elhara
7870456317,0,0,0,0,2010-01-17T17:42:24.000Z,Hot Models Post-: Amber Heard – 3rd Annual Art of Elysium Heaven Gala http://bit.ly/67C2JV,25763537,MyHotModels
7870314661,0,0,1,0,2010-01-17T17:37:22.000Z,"Ladies and gents, I give you the uber sexy Amber Heard! http://www.imagebam.com/image/68e42864041394",76532315,TSL33
7870071338,0,0,0,0,2010-01-17T17:28:45.000Z,"@tikkari thanks.. see: her name is Amber Heard best known for her role of Greta Matthews on the CW television show, Hidden Palms.",39882713,ADAMGASMIC
7869580403,0,0,0,0,2010-01-17T17:11:00.000Z,"Amber Heard – 3rd Annual Art of Elysium Heaven Gala, http://www.milliongossip.com/?p=4097",17113763,camilessu
7869550484,0,0,0,0,2010-01-17T17:09:56.000Z,"Amber Heard - The Art of Elysium's 3rd Annual Black Tie Charity Gala 'Heaven' on January 16, 2010 http://is.gd/6slK6",76349059,bangtidycelebs
7869535160,0,0,0,0,2010-01-17T17:09:23.000Z,Amber Heard - Chateau Marmont - January 15 http://is.gd/6slD0,76349059,bangtidycelebs
7869110297,0,0,0,0,2010-01-17T16:54:08.000Z,You know whose hot?.... AMBER HEARD!,17544496,macktight
7867524737,0,0,0,0,2010-01-17T15:55:44.000Z,@adamlambert w/ amber heard @ the elysium gala http://twitpic.com/ygl7z,49202807,12345MB
7867370694,0,0,0,0,2010-01-17T15:50:02.000Z,Amber Heard http://bit.ly/6uJCMr,89149129,tweetyadz
7866469999,0,0,0,0,2010-01-17T15:16:32.000Z,Amber Heard http://bit.ly/5vQ3n9,83329863,isabellaj11
7866196760,0,0,0,0,2010-01-17T15:06:23.000Z,Amber Heard at www.amber-heard.net: Amber at the Art of Elysium (http://cli.gs/uEHTR),54521583,questiondoctor
7861726090,0,0,0,0,2010-01-17T11:46:06.000Z,"Oh my. Amber heard in ""the informers""..",66283651,NIKEmatic
7861594931,1,0,0,0,2010-01-17T11:38:47.000Z,"Amber Heard | 3rd Annual Art Of Elysium Heaven Gala Event (Jan 16, 2010): http://trim.su/3ImB",29833429,Kosty555
7860753246,0,0,0,0,2010-01-17T10:51:21.000Z,AMBER HEARD  @ BLACK TIE CHARITY GALA(JANUARY 16TH):  http://bit.ly/8nodru,29761552,sayholla
7858777447,0,0,0,0,2010-01-17T08:58:47.000Z,Amber Heard at www.amber-heard.net: Golden Globes Party Hosted by T Magazine and Dom Pérignon (http://cli.gs/DW301),54521583,questiondoctor
7878992427,0,0,0,0,2010-01-17T22:18:49.000Z,"ohai amber heard character! do you need a name? yes, yes you do.",63657019,l0uistomlinson
7878053347,0,0,0,0,2010-01-17T21:48:25.000Z,Olivia Wilde & Amber Heard: Elysium Babes - Just Jared (blog): Just Jared (blog)Olivia Wilde & Amber Heard: Elysiu... http://bit.ly/6z6Mod,77678912,WeightnFitness
7877931820,0,0,0,0,2010-01-17T21:44:32.000Z,Olivia Wilde &amp; Amber Heard: Elysium Babes http://bit.ly/5CclxI,85767769,meotive
7877730936,0,0,0,0,2010-01-17T21:37:58.000Z,Olivia Wilde & Amber Heard: Elysium Babes http://aa33.co.cc/mTndO,101909489,GossipppY
7877557382,0,0,0,0,2010-01-17T21:32:22.000Z,RT @ImMattGiraud  4 U!!  / Amber Heard: Elysium Babe: Amber Heard get in a little girl talk at ... http://bit.ly/5Mutz8,15495948,stace0528
7877499962,0,0,0,0,2010-01-17T21:30:32.000Z,Olivia Wilde & Amber Heard: Elysium Babes: Actress pals Olivia Wilde and Amber Heard get in a little girl talk at ... http://bit.ly/5Mutz8,17567689,JustJaredDotCom
7877499749,0,0,0,0,2010-01-17T21:30:31.000Z,Just Jared: Olivia Wilde & Amber Heard: Elysium Babes http://bit.ly/5Mutz8,78099842,GossipFeeds
7877499195,0,0,0,0,2010-01-17T21:30:30.000Z,(via Just Jared) Olivia Wilde & Amber Heard: Elysium Babes: Actress pals Olivia Wilde and Amber Heard get in a lit... http://bit.ly/5Mutz8,16084877,gossip_guy
7877499145,0,0,0,0,2010-01-17T21:30:30.000Z,Just Jared: Olivia Wilde & Amber Heard: Elysium Babes http://bit.ly/5Mutz8 #BC,70514741,BloggerCentral
7877498905,0,0,0,0,2010-01-17T21:30:30.000Z,Olivia Wilde & Amber Heard: Elysium Babes: Actress pals Olivia Wilde and Amber Heard get in a l... http://bit.ly/5Mutz8 http://bit.ly/Tr7dP,64239247,GoogCelebrity
7877498278,0,0,0,0,2010-01-17T21:30:29.000Z,[Gossip] Olivia Wilde & Amber Heard: Elysium Babes: Actress pals Olivia Wilde and Amber Heard get in a little girl... http://bit.ly/5Mutz8,38241833,GossipSpot
7877497426,0,0,2,0,2010-01-17T21:30:27.000Z,Olivia Wilde & Amber Heard: Elysium Babes: Actress pals Olivia Wilde and Amber Heard get in a little girl talk at ... http://bit.ly/5Mutz8,19538986,JustJared
7876194615,0,0,0,0,2010-01-17T20:50:19.000Z,Amber Heard at the 3rd Annual Art of Elysium “Heaven” Gala Event ... http://url4.eu/19Td6,104366369,bmkhosting
7875261763,0,0,0,0,2010-01-17T20:21:28.000Z,http://twitpic.com/yjjvz - Amber Heard wore Sutra ruby and diamond earrings to the Art of Elysium's 3rd Annual Charity Gala held in Los Ange,39301994,DorazioPR
7874904124,0,0,0,0,2010-01-17T20:10:06.000Z,@ellie_beth87 I love amber heard! I wish I looked like her. :(,14624112,fightthesunrise
7874784753,0,0,0,0,2010-01-17T20:06:09.000Z,doin' ginger's shippin' then making me some amber heard graphics. :3,63657019,l0uistomlinson
7848685014,0,0,0,0,2010-01-17T02:31:02.000Z,@202chicago Even with terrific and plentiful Amber Heard nudity...it's still the worst movie of 2009.,14447976,bigpicture
7854918649,0,0,0,0,2010-01-17T06:00:55.000Z,Amber Heard is gorgeous..from The Stepfather.,85022015,ArtificiaIOrion
7859861515,0,0,0,0,2010-01-17T09:59:35.000Z,"Schauspielerin Amber Heard beim 3rd Annual Art Of Elysium Heaven Gala Event: 

Actress Amber Heard arrives at the ... http://bit.ly/7IRpcw",40532269,NaneJuergensen
7859442749,0,0,0,0,2010-01-17T09:35:25.000Z,Amber Heard at www.amber-heard.net: FHM (Australia & Germany) - January 2010 (http://cli.gs/mvDBa),54521583,questiondoctor
7859144177,0,0,0,0,2010-01-17T09:18:37.000Z,"Amber Heard at www.amber-heard.net: The Art of Elysium's Third Annual Charity Gala ""Heaven"" (http://cli.gs/pWqtj)",54521583,questiondoctor
7856977169,0,0,0,0,2010-01-17T07:25:50.000Z,Amber Heard @ Art Of Elysium 2010 http://bit.ly/4CG1dT,87968248,newsamerican
7856975829,0,0,0,0,2010-01-17T07:25:46.000Z,Amber Heard @ Art Of Elysium 2010 http://bit.ly/8q3eJM,15834584,newslinks
7856975660,0,0,0,0,2010-01-17T07:25:46.000Z,"Amber Heard @ Art Of Elysium 2010: Amber Heard at the 2010 Art Of Elysium event.

 http://bit.ly/5d96rK",26736999,minutelynews
7856935339,0,0,0,0,2010-01-17T07:23:49.000Z,Amber Heard @ Art Of Elysium 2010 http://bit.ly/8q3eJM,22413220,breakingnewsusa
7856187889,0,0,0,0,2010-01-17T06:50:54.000Z,http://twitpic.com/ygnd8 - oh hello Amber Heard,36246729,cutiepi300
7856174677,0,0,0,0,2010-01-17T06:50:22.000Z,Adam was w/ Amber Heard Matt's celeb crush! http://twitter.com/ImMattGiraud/status/7758181579,23700974,spreckles
7856148147,0,0,0,0,2010-01-17T06:49:18.000Z,The girl in the red dress w/ Adam is Amber Heard from Zombieland and Pineapple Express,21546942,riley1877
7856088302,0,0,0,0,2010-01-17T06:46:52.000Z,"@spreckles Amber Heard, she's an actress",16172464,jadedoptimist
7856015617,0,0,0,0,2010-01-17T06:43:55.000Z,"@sarahs819 Amber Heard, she's an actress.",16172464,jadedoptimist
