message,timestamp,id,n_replies,n_likes,media_id,in_reply_to,from.id,from.username,from.is_verified,from.url,from.profile_pic,urls,n_urls
@mateoremedi https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1,2021-01-05 23:59:59,1.7951432107403054e+16,,1.0,2.480160375472001e+18,1.7855658365460116e+16,6232439299.0,stephent95km,,https://www.instagram.com/stephent95km,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-19/s150x150/22582068_1475162472538952_4195637961007562752_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_ohc=oPCzXfLkQFwAX_0Am3b&edm=AF1ddXUBAAAA&ccb=7-4&oh=7caf4cdddbbce21caf1de3e8ed792872&oe=61347B0D&_nc_sid=3f1853,['https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1'],1
@mateoremedi https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1,2021-01-05 23:59:59,1.7951432107403054e+16,,1.0,2.480160375472001e+18,1.7855658365460116e+16,6232439299.0,stephent95km,,https://www.instagram.com/stephent95km,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-19/s150x150/22582068_1475162472538952_4195637961007562752_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_ohc=oPCzXfLkQFwAX_0Am3b&edm=AF1ddXUBAAAA&ccb=7-4&oh=7caf4cdddbbce21caf1de3e8ed792872&oe=61347B0D&_nc_sid=3f1853,['https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1'],1
@mateoremedi https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1,2021-01-05 23:59:59,1.7951432107403054e+16,,1.0,2.480160375472001e+18,1.7855658365460116e+16,6232439299.0,stephent95km,,https://www.instagram.com/stephent95km,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-19/s150x150/22582068_1475162472538952_4195637961007562752_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_ohc=oPCzXfLkQFwAX_0Am3b&edm=AF1ddXUBAAAA&ccb=7-4&oh=7caf4cdddbbce21caf1de3e8ed792872&oe=61347B0D&_nc_sid=3f1853,['https://www.ign.com/articles/armor-wars-announced-for-disney-plus-starring-don-cheadle-as-war-machine?amp=1'],1
https://fpyouthcollab.org/op-eds/activism-and-community/the-benefits-of-drug-legalization/,2021-02-24 19:26:17,1.81390885091459e+16,0.0,0.0,2.516011708042763e+18,,8377118302.0,meggylou89,False,https://www.instagram.com/meggylou89,,['https://fpyouthcollab.org/op-eds/activism-and-community/the-benefits-of-drug-legalization/'],1
Cool... love that vacation spot like who’d know you were there or even look for you? Like ancient Indians in stone dwellings carved into the cliffs of Arizona. TALK BOUT COZY! TALK BOUT PRIVATE! Till... this happened: https://youtu.be/Sa7tTNA7t0Q. https://youtu.be/KEKNcVgYhz4. https://youtu.be/Od3_X2XeRGo. 😭,2021-02-04 23:34:01,1.7873966558160016e+16,0.0,0.0,2.501514074211701e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,"['https://youtu.be/Sa7tTNA7t0Q', 'https://youtu.be/KEKNcVgYhz4', 'https://youtu.be/Od3_X2XeRGo']",3
https://youtu.be/ykPgjXNwwkE. 😱,2021-02-08 17:42:27,1.7842787303530936e+16,0.0,0.0,2.504430539660613e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,['https://youtu.be/ykPgjXNwwkE'],1
"https://youtu.be/iaj3-avTAP8. 🥺😭. https://youtu.be/6xcOZghoZZY. https://youtu.be/vD299nwDSRg. X3, MELTDOWN... woe is we.",2021-02-08 17:52:15,1.7887433422986928e+16,0.0,0.0,2.504430539660613e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,"['https://youtu.be/iaj3-avTAP8', 'https://youtu.be/6xcOZghoZZY', 'https://youtu.be/vD299nwDSRg']",3
@nick_papagiorgio1 https://tech.hindustantimes.com/tv/news/zack-snyder-s-justice-league-streamed-100-000-times-in-just-3-days-71616396352297.html,2021-03-22 17:21:07,1.7865908309420494e+16,,0.0,2.5350196190931727e+18,1.7900454190800576e+16,35815587794.0,dcupdates.ig,,https://www.instagram.com/dcupdates.ig,,['https://tech.hindustantimes.com/tv/news/zack-snyder-s-justice-league-streamed-100-000-times-in-just-3-days-71616396352297.html'],1
https://4starriot.com,2021-03-12 14:41:31,1.7872417247334044e+16,0.0,0.0,2.5271264811112653e+18,,1592165431.0,ivars_lavrinovics,False,https://www.instagram.com/ivars_lavrinovics,,['https://4starriot.com'],1
A Very Very Dangerous Woman. Steer CLEAR! She Bites. https://youtu.be/C9A0UngpSbU.,2021-04-12 14:41:10,1.7877606161197542e+16,0.0,0.0,2.550228284363058e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,['https://youtu.be/C9A0UngpSbU'],1
https://www.muz1.tv/events/7110,2021-01-09 18:35:24,1.7889365527859404e+16,,8.0,2.482896286467888e+18,1.7932515319449964e+16,15484318697.0,aamostovykh,,https://www.instagram.com/aamostovykh,,['https://www.muz1.tv/events/7110'],1
@bry_land_444 https://instagram.com/luckashyowa?igshid=rajepaeupqtk,2021-01-06 12:23:14,1.7896863340733744e+16,,1.0,2.4712027015026606e+18,1.7902072798630732e+16,12061200699.0,rocking__sharks,,https://www.instagram.com/rocking__sharks,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/187291005_478008236737193_1164637241729911684_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=0TRSgyHFWlEAX-DVAoh&edm=AF1ddXUBAAAA&ccb=7-4&oh=cbd31dab681e678a362e5dcb8d447e7f&oe=6133BD07&_nc_sid=3f1853,['https://instagram.com/luckashyowa?igshid=rajepaeupqtk'],1
@bry_land_444 https://instagram.com/luckashyowa?igshid=rajepaeupqtk,2021-01-06 12:23:14,1.7896863340733744e+16,,1.0,2.4712027015026606e+18,1.7902072798630732e+16,12061200699.0,rocking__sharks,,https://www.instagram.com/rocking__sharks,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/187291005_478008236737193_1164637241729911684_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=0TRSgyHFWlEAX-DVAoh&edm=AF1ddXUBAAAA&ccb=7-4&oh=cbd31dab681e678a362e5dcb8d447e7f&oe=6133BD07&_nc_sid=3f1853,['https://instagram.com/luckashyowa?igshid=rajepaeupqtk'],1
@bry_land_444 https://instagram.com/luckashyowa?igshid=rajepaeupqtk,2021-01-06 12:23:14,1.7896863340733744e+16,,1.0,2.4712027015026606e+18,1.7902072798630732e+16,12061200699.0,rocking__sharks,,https://www.instagram.com/rocking__sharks,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/187291005_478008236737193_1164637241729911684_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_ohc=0TRSgyHFWlEAX-DVAoh&edm=AF1ddXUBAAAA&ccb=7-4&oh=cbd31dab681e678a362e5dcb8d447e7f&oe=6133BD07&_nc_sid=3f1853,['https://instagram.com/luckashyowa?igshid=rajepaeupqtk'],1
https://m.youtube.com/watch?v=pzd4L8E3ymc&t=53s🤑,2021-01-12 02:36:49,1.787073682121381e+16,0.0,0.0,2.4844569977834875e+18,,27613473976.0,maaiceat,False,https://www.instagram.com/maaiceat,,['https://m.youtube.com/watch?v=pzd4L8E3ymc&t=53s🤑'],1
https://t.me/musicmixalltheworld/31,2021-02-20 14:21:05,1.7872254665209168e+16,0.0,0.0,2.5132548606604083e+18,,46323465234.0,moviesloveren,False,https://www.instagram.com/moviesloveren,,['https://t.me/musicmixalltheworld/31'],1
"Mix
Mix
https://t.me/musicmixalltheworld",2021-02-20 14:23:41,1.788515643203648e+16,0.0,0.0,2.5132548606604083e+18,,46323465234.0,moviesloveren,False,https://www.instagram.com/moviesloveren,,['https://t.me/musicmixalltheworld'],1
"عروسک های خاص روسی و تیلدا های دکوراتیو ... هدیه خاص از هیدی استور😍https://hidistore.com
سفارش پرتره",2021-04-14 05:20:30,1.7978811163365836e+16,0.0,0.0,2.5511761804247624e+18,,14336219128.0,hidi_gallery,False,https://www.instagram.com/hidi_gallery,,['https://hidistore.com'],1
"'방송 영화 드라마 피디 작가  배우 외 게스트 입장가능' 밴드로 초대합니다.
https://band.us/n/a5a64bGaZfw5m
밴드명을 검색해 가입할 수 있습니다.
From 스타들의 모임 아담 agathering of stars",2021-01-07 19:56:43,1.818617358400637e+16,0.0,0.0,2.481465202761818e+18,,45042216152.0,koreafilmmoviestar,False,https://www.instagram.com/koreafilmmoviestar,,['https://band.us/n/a5a64bGaZfw5m'],1
https://youtu.be/rPdD9icN5bc,2021-03-07 17:26:27,1.787620787317655e+16,0.0,0.0,2.520132452238635e+18,,27028261108.0,mir_o_slav_71,False,https://www.instagram.com/mir_o_slav_71,,['https://youtu.be/rPdD9icN5bc'],1
https://youtu.be/OgCBUXXoDvM. See STARCREST. https://youtu.be/WTwNzhLvRGs. https://youtu.be/-QWL-FwX4t4.,2021-01-13 04:22:14,1.785814492134358e+16,0.0,0.0,2.484960035208033e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,"['https://youtu.be/OgCBUXXoDvM', 'https://youtu.be/WTwNzhLvRGs', 'https://youtu.be/-QWL-FwX4t4']",3
https://youtu.be/m_9hfHvQSNo. https://youtu.be/diYAc7gB-0A.,2021-01-13 04:27:18,1.7952335488379192e+16,0.0,0.0,2.484960035208033e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,"['https://youtu.be/m_9hfHvQSNo', 'https://youtu.be/diYAc7gB-0A']",2
"WHEN I GET PAID YOU GET PAID DOCTORS. She’s saving THAT MONEY FOR HER, HER GF & ME. TICE HAS TO BE PAID. NOT OMH AND YOUR SCAMMING DOCTORS EXTORT TOO MUCH FROM MY INSURANCE PROVIDER FOR YOUR FAKE DISEASES. WE NEED TO CLEAN HOUSE SOON. WHEN I CLEAN EVERYBODY CLEANS. IF YOU MAKE $$$ DEMANDS FROM ME YOU GET SHOT DEAD BY POLICE. CAN YOU BEAT ME? NO... YOU CAN’T AND I CAN EASILY TAKE ALL OF YOUR PERSONAL ASSETS TOO. I’M NOT GUILTY YOU ARE STUPID. WE NEED MURDEROUS DOCTORS DEAD OR IN PRISON NOT PAID BY THEIR INNOCENT VICTIMS OR PLAYING WITH FIRE. SAY GOODBYE TO YOUR HOUSES AND LIFE SAVINGS TOO. YOU WON’T NEED TGEM WHERE YOU’RE GOING SUPER GENIUSES. STERILIZE YOUR GWEDOS BOSSES INSTEAD. https://youtu.be/otZL-EfgrG4. THEY SURE MADE SUCKERS OUT OF YOU FOOLS. CRIME DOESN’T PAY FOOLS. WHERE YOU GONNA RUN TO FOR RACKETEERING HELP, THE MADIA IS DEAD?",2021-01-08 06:55:22,1.7870867111196256e+16,0.0,0.0,2.481577964268982e+18,,15794220150.0,ticetm6,False,https://www.instagram.com/ticetm6,,['https://youtu.be/otZL-EfgrG4'],1
Jennifer Lawrence merchandise available 🤗🤗👇👇👇https://moteefe.com/store/jennifer-lawrence-store,2021-04-26 15:05:07,1.8220839361063424e+16,0.0,0.0,2.560384097937284e+18,,6984442449.0,priyanshurajput564,False,https://www.instagram.com/priyanshurajput564,,['https://moteefe.com/store/jennifer-lawrence-store'],1
Www.kelas-almani-zarrabi.blogfa.com,2021-04-25 10:37:42,1.787009031545708e+16,0.0,0.0,2.558215420035055e+18,,1511834505.0,kelasalmanizarrabinternational,False,https://www.instagram.com/kelasalmanizarrabinternational,,['Www.kelas-almani-zarrabi.blogfa.com'],1
@serj_str https://www.instagram.com/p/CLfHtgQA5De/?igshid=rhr38lbubz0,2021-03-01 23:32:28,1.7863008620357852e+16,,17.0,2.519744582305111e+18,1.8149631130138988e+16,6755183296.0,andreiok777,,https://www.instagram.com/andreiok777,,['https://www.instagram.com/p/CLfHtgQA5De/?igshid=rhr38lbubz0'],1
https://www.facebook.com/Iam-Rich-186172076234319/,2021-03-07 21:20:41,1.790375001772742e+16,0.0,0.0,2.524186438465812e+18,,38340081816.0,readwrld_,False,https://www.instagram.com/readwrld_,,['https://www.facebook.com/Iam-Rich-186172076234319/'],1
"@zani.pixels Fiz uma pesquisa e essa história do dedo é falsa, o segurança confirmou que foi ele que inventou na época o boato de que o Johnny Depp cortou o dedo em uma porta. Ele ainda afirma que o Johnny informou a ele que foi a Amber que o atacou. Fonte: The Guardian. Link: https://www.theguardian.com/film/2020/jul/14/johnny-depp-told-bodyguard-that-amber-heard-cut-my-finger-off",2021-03-29 18:23:37,1.7842887722571976e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,3278069573.0,isgaovieira,,https://www.instagram.com/isgaovieira,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/184880427_286996786467404_2876244898912699572_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=2vs8inzW0DkAX8ZFnhc&edm=AF1ddXUBAAAA&ccb=7-4&oh=c6e4650cb81c9be28b63f0db0d656ec6&oe=61338CA6&_nc_sid=3f1853,['https://www.theguardian.com/film/2020/jul/14/johnny-depp-told-bodyguard-that-amber-heard-cut-my-finger-off'],1
"@isgaovieira Ja acharam msgns de texto do proprio depp mandando isso para o medico dele, nao tem como o segurança ter inventado. - https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7",2021-03-29 20:42:28,1.7922210835576074e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,2887462385.0,zanilomattos,,https://www.instagram.com/zanilomattos,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/91436924_557585371552183_6395104504429150208_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=KWRRDplTkYkAX-kzXiw&edm=AF1ddXUBAAAA&ccb=7-4&oh=1e35e1b44fa9bd0c7ce6407ac3129edc&oe=6132E801&_nc_sid=3f1853,['https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7'],1
"@isgaovieira Sei la cara, so sei que elas foram usadas como provas contra ele. As fotos do dedo cortado e outras mensagens voce achou porque os proprios advogados dele que vazaram para beneficiar o cara. - https://www.google.com.br/amp/s/www.dailyrecord.co.uk/news/scottish-news/johnny-depps-lawyers-released-images-22316633.amp",2021-03-30 00:47:38,1.8105334126223876e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,2887462385.0,zanilomattos,,https://www.instagram.com/zanilomattos,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/91436924_557585371552183_6395104504429150208_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=KWRRDplTkYkAX-kzXiw&edm=AF1ddXUBAAAA&ccb=7-4&oh=1e35e1b44fa9bd0c7ce6407ac3129edc&oe=6132E801&_nc_sid=3f1853,['https://www.google.com.br/amp/s/www.dailyrecord.co.uk/news/scottish-news/johnny-depps-lawyers-released-images-22316633.amp'],1
@isgaovieira Fora que existem sim outros sites contando sobre essas mensagens como esse. Talvez você só esteja encontrando notícias que beeneficiem seu argumento ou defendam o agressor porque é só isso que você está procurando mesmo. Até mais. - https://www.google.com.br/amp/s/www.irishtimes.com/news/world/uk/depp-may-have-severed-own-finger-according-to-email-to-doctor-court-told-1.4300313%3fmode=amp,2021-03-30 00:52:07,1.8004694758310824e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,2887462385.0,zanilomattos,,https://www.instagram.com/zanilomattos,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/91436924_557585371552183_6395104504429150208_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=KWRRDplTkYkAX-kzXiw&edm=AF1ddXUBAAAA&ccb=7-4&oh=1e35e1b44fa9bd0c7ce6407ac3129edc&oe=6132E801&_nc_sid=3f1853,['https://www.google.com.br/amp/s/www.irishtimes.com/news/world/uk/depp-may-have-severed-own-finger-according-to-email-to-doctor-court-told-1.4300313%3fmode=amp'],1
"@zanilomattos Imaginei que pegaria esta do Irish Times, além dessa possuí outra do The Sun (que inclusive é este jornal que venceu esse processo no tribunal). Existem outras notícias que mencionam o guarda, em número similar as notícias que apóiam a versão que se cortou. Achei bem curioso que você linkou duas notícias que falam dele cortar o dedo médio Esquerdo (como no email que ele mandou), sendo que nas fotos mostra ele com dedo direito, além de que as alegações de ambos os indivíduos possuem divergências de hora e local surgem nessa matéria: https://meaww.com/sender-of-johnny-depp-texts-admit-cut-left-middle-finger-photo-shows-right-hand-who-sent-amber-heard",2021-03-30 02:22:01,1.790071582987154e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,3278069573.0,isgaovieira,,https://www.instagram.com/isgaovieira,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/184880427_286996786467404_2876244898912699572_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=2vs8inzW0DkAX8ZFnhc&edm=AF1ddXUBAAAA&ccb=7-4&oh=c6e4650cb81c9be28b63f0db0d656ec6&oe=61338CA6&_nc_sid=3f1853,['https://meaww.com/sender-of-johnny-depp-texts-admit-cut-left-middle-finger-photo-shows-right-hand-who-sent-amber-heard'],1
"@isgaovieira Bem, acho que voce não deve ter lido as noticias que eu mandei, porque ele nao especifica tanto sobre o dedo. Mas que bom que você finalmente conseguiu encontrar outras notícias já que seu argumento anterior indicava que elas não existiam. Vou dar mais uma ajuda aqui que também tem essa ;) - https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7",2021-03-30 04:24:46,1.785168046752962e+16,,88.0,2.538090731641219e+18,1.7883303395155402e+16,2887462385.0,zanilomattos,,https://www.instagram.com/zanilomattos,,['https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7'],1
"@zani.pixels Fiz uma pesquisa e essa história do dedo é falsa, o segurança confirmou que foi ele que inventou na época o boato de que o Johnny Depp cortou o dedo em uma porta. Ele ainda afirma que o Johnny informou a ele que foi a Amber que o atacou. Fonte: The Guardian. Link: https://www.theguardian.com/film/2020/jul/14/johnny-depp-told-bodyguard-that-amber-heard-cut-my-finger-off",2021-03-29 18:23:37,1.7842887722571976e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,3278069573.0,isgaovieira,,https://www.instagram.com/isgaovieira,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/184880427_286996786467404_2876244898912699572_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=2vs8inzW0DkAX8ZFnhc&edm=AF1ddXUBAAAA&ccb=7-4&oh=c6e4650cb81c9be28b63f0db0d656ec6&oe=61338CA6&_nc_sid=3f1853,['https://www.theguardian.com/film/2020/jul/14/johnny-depp-told-bodyguard-that-amber-heard-cut-my-finger-off'],1
"@isgaovieira Ja acharam msgns de texto do proprio depp mandando isso para o medico dele, nao tem como o segurança ter inventado. - https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7",2021-03-29 20:42:28,1.7922210835576074e+16,,0.0,2.538090731641219e+18,1.7883303395155402e+16,2887462385.0,zanilomattos,,https://www.instagram.com/zanilomattos,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/s150x150/91436924_557585371552183_6395104504429150208_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=KWRRDplTkYkAX-kzXiw&edm=AF1ddXUBAAAA&ccb=7-4&oh=1e35e1b44fa9bd0c7ce6407ac3129edc&oe=6132E801&_nc_sid=3f1853,['https://www.google.com.br/amp/s/amp.news.com.au/entertainment/celebrity-life/unearthed-texts-to-johnny-depps-doctor-reveal-the-actor-cut-his-own-finger-and-blamed-it-on-exwife-amber-heard/news-story/f9b0aab0c8ad5bc052e8f8791da7d6e7'],1
