link,count,n_users
https://www.google.com/amp/s/www.tvynovelas.com/mx/noticias/johnny-depp-amber-heard-admite-golpeo/,3,1
http://chng.it/Rg7bWSq9HT,1,1
https://m.facebook.com/story.php?story_fbid=4208846065798467&id=100000193448787&sfnsn=scwspwa,1,1
https://www.dailymail.co.uk/news/article-7053927/Johnny-Depp-accuses-Amber-Heard-severing-finger-hurling-bottle-vodka-him.html,1,1
"https://www.gamerant.com/johnny-depp-ecstasy-uk-trial/amp/......""Testimony",1,1
https://t.co/jOAxlu6jIU,1,1
https://www.whats-on-netflix.com/news/did-netflix-remove-johnny-depp-movies/,3,1
https://www.deadcuts.com/single-post/update-from-mark-keds-in-the-sidney-street-bunker,1,1
https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,6,1
https://youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ,6,1
https://fashionhipster.myshopify.com/,1,1
https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,5,1
https://youtu.be/H7qItx3k3Z4,1,1
https://www.dailymail.co.uk/tvshowbiz/article-9047223/TALK-TOWN-Amber-Heard-25k-time-public-speaker.html,1,1
https://www.bbc.com/news/uk-53393254,3,1
https://youtu.be/aca0KWoHtqQ,3,1
https://www.nativedsd.com/album-of-the-year-audience-award-voting/💋💋💋💋💋💋💋,1,1
https://m.facebook.com/groups/842683096508030/?multi_permalinks=846620846114255%2C846619772781029%2C846359966140343&notif_t=group_activity&notif_id=1608969727713705&ref=m_notif,2,1
https://www.who.int/reproductivehealth/publications/eliminating-virginity-testing-interagency-statement/en/,3,1
https://youtu.be/7daZu4ZOeZQ,5,1
https://payhip.com/b/4lEg,1,1
https://www.instagram.com/p/CI24UvXAHEy/?igshid=rjwj7f2yatvw,1,1
http://chng.it/mqsfc9jPzb,1,1
http://chng.it/JwzXwMjZ,1,1
http://chng.it/Zb2d5RBR2S,1,1
http://chng.it/F4WMKk42TV,2,1
https://wa.me/+2348101018412,1,1
https://youtu.be/yaW5AndksKc,1,1
https://amigas-verdadeiras.tumblr.com/,1,1
https://youtu.be/6GpxbsAYSzY,1,1
https://www.youtube.com/channel/UCno21pV-CObvy2TBjrmPquw,1,1
https://elpais.com/elpais/2020/02/03/gente/1580728491_052716.html,1,1
https://www.elmundo.es/loc/2020/02/02/5e371b5f21efa07c7f8b46d2.html,3,1
https://elpais.com/gente/2020-04-08/johnny-depp-perdio-un-dedo-en-una-pelea-con-amber-heard.html,1,1
https://www.youtube.com/watch?v=akipbedO6Og,1,1
https://youtu.be/2Z9Q1e0t5VQ,1,1
https://player.vimeo.com/video/461492905,1,1
Www.carolinamotors.net,1,1
http://chng.it/zvW4KXFFMX,3,1
https://youtu.be/al20AFLf4n8,1,1
https://help.change.org/s/contactsupport,2,1
http://chng.it/zTnb7FZB,1,1
https://youtube.com/channel/UChxyrqdHZe0Px5Nf3_6y7kA,2,1
https://www.youtube.com/channel/UCUEzmvrHHoDdWUUxyRks20w,1,1
https://m.facebook.com/groups/842683096508030/?multi_permalinks=844467379662935%2C844467272996279&notif_t=group_activity&notif_id=1608673062627782&ref=m_notif,1,1
https://instagram.com/kimberleygarner?igshid=hfaeqw2parhp,1,1
https://youtu.be/Lc4hf4w7QXA,3,1
https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?fbclid=IwAR20UwZmFUjbQdkiw8AE0FEuPVJq4VzSDvo56XhiN14FKklDmNHI7z_X98Y,1,1
http://onlyfans.com/hailstorm2020,1,1
https://vm.tiktok.com/ZSsbeEeW/,1,1
https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTE0NzUwMTU0MTYwMTgy?igshid=dtygrlhikyuw,1,1
https://www.instagram.com/p/CIFo0qKhalp/?igshid=6cua8oc3ho50,1,1
https://images.app.goo.gl/iWXssPz56qnNWbiz5,1,1
http://chng.it/mDwQCbGGpt,3,1
